ltable_id,rtable_id,label,id_x,attributi_x,id_y,attributi_y
1042,1440,0,1042,genuine fractals print pro 4.1 sharpener pro 2.0 onone software nan,1440,onone software inc. gpp-55211 genuine fractals print pro 5 1u nan 274.97
1103,1440,1,1103,genuine fractals print pro 5 1u onone software 299.95,1440,onone software inc. gpp-55211 genuine fractals print pro 5 1u nan 274.97
1042,2352,1,1042,genuine fractals print pro 4.1 sharpener pro 2.0 onone software nan,2352,onone software inc. gfn-42001 genuine fractals print pro v. 4.1 with nik sharpener pro 2.0 license standard license pc mac nan 320.97
1042,2478,0,1042,genuine fractals print pro 4.1 sharpener pro 2.0 onone software nan,2478,onone software inc. gpp-55212 upg genuine fractals print pro 5 1u nan 66.97
453,548,0,453,phonics success deluxe 2006 ( large box ) topics entertainment 49.99,548,topics entertainment math success deluxe 2008 nan 31.06
45,548,0,45,elementary school success deluxe 2006 topics entertainment 49.99,548,topics entertainment math success deluxe 2008 nan 31.06
47,548,0,47,math success deluxe 2006 topics entertainment 49.99,548,topics entertainment math success deluxe 2008 nan 31.06
282,548,0,282,elementary success deluxe 2006 ( dw dvd ) topics entertainment 49.99,548,topics entertainment math success deluxe 2008 nan 31.06
1212,548,1,1212,math success deluxe 2008 topics entertainment 49.99,548,topics entertainment math success deluxe 2008 nan 31.06
453,3189,0,453,phonics success deluxe 2006 ( large box ) topics entertainment 49.99,3189,math success ( tm ) deluxe 2007 nan 49.99
45,3189,0,45,elementary school success deluxe 2006 topics entertainment 49.99,3189,math success ( tm ) deluxe 2007 nan 49.99
1212,3189,0,1212,math success deluxe 2008 topics entertainment 49.99,3189,math success ( tm ) deluxe 2007 nan 49.99
453,2133,1,453,phonics success deluxe 2006 ( large box ) topics entertainment 49.99,2133,phonics success deluxe 2006 nan 22.9
1347,2133,0,1347,phonics success essentials : grades 7-9 topics education 19.99,2133,phonics success deluxe 2006 nan 22.9
45,2133,0,45,elementary school success deluxe 2006 topics entertainment 49.99,2133,phonics success deluxe 2006 nan 22.9
282,2133,0,282,elementary success deluxe 2006 ( dw dvd ) topics entertainment 49.99,2133,phonics success deluxe 2006 nan 22.9
349,2133,0,349,middle school success deluxe 2008 topics entertainment 49.99,2133,phonics success deluxe 2006 nan 22.9
1008,1484,0,1008,norton internet security 2008 10 user symantec 199.99,1484,oem internet security suite 2007 3-user single pack nan 32.85
316,1484,0,316,f-secure internet security 2007 3 pcs global-marketing-partners 79.99,1484,oem internet security suite 2007 3-user single pack nan 32.85
648,1484,0,648,internet security barrier x4 antispam edition intego inc nan,1484,oem internet security suite 2007 3-user single pack nan 32.85
140,1804,0,140,retrospect 6.0 desktop mac upgrade dantz 59.99,1804,bu24a600000 emc insignia retrospect desktop v. 6.1 upgrade package 2 clients cd nan 51.85
140,937,0,140,retrospect 6.0 desktop mac upgrade dantz 59.99,937,emc insignia retrospect workgroup 6 upgrade nan 162.99
90,937,0,90,emc retrospect 7.5 professional for windows upgrade dantz nan,937,emc insignia retrospect workgroup 6 upgrade nan 162.99
140,344,0,140,retrospect 6.0 desktop mac upgrade dantz 59.99,344,emc insignia retrospect desktop 6 upgrade nan 49.99
5,344,0,5,emc retrospect 7.5 disk to disk windows dantz nan,344,emc insignia retrospect desktop 6 upgrade nan 49.99
462,344,0,462,emc retrospect 7.5 svr 1-client windows dantz 249.0,344,emc insignia retrospect desktop 6 upgrade nan 49.99
140,345,0,140,retrospect 6.0 desktop mac upgrade dantz 59.99,345,emc insignia retrospect desktop 6.x nan 89.99
1332,1584,0,1332,emedia blues guitar legends emedia 29.94,1584,emedia essential bass guitar dvd nan 16.95
657,1584,0,657,emedia guitar basics emedia music nan,1584,emedia essential bass guitar dvd nan 16.95
418,1584,0,418,essential business tools 2.0 valusoft 19.99,1584,emedia essential bass guitar dvd nan 16.95
1268,2163,0,1268,acid music studio 7 sony media 78.95,2163,acid music studio 6 sony-pictures-digital-entertainment 59.95
441,2163,1,441,sony acid music studio sony-pictures-digital-entertainment 69.99,2163,acid music studio 6 sony-pictures-digital-entertainment 59.95
627,2048,0,627,reader rabbit kindergarten version 1.1 the learning company 9.99,2048,jumpstart kindergarten ( jc ) nan 9.9
718,2048,0,718,land before time : kindergarten brighter-minds-media-inc . 9.99,2048,jumpstart kindergarten ( jc ) nan 9.9
1326,2048,0,1326,jumpstart world 2nd grade knowledge adventure 19.99,2048,jumpstart kindergarten ( jc ) nan 9.9
480,2048,0,480,jumpstart world 1st grade knowledge adventure 19.99,2048,jumpstart kindergarten ( jc ) nan 9.9
978,2048,0,978,didi & ditto : kindergarten win/mac kutoka 19.99,2048,jumpstart kindergarten ( jc ) nan 9.9
366,2048,0,366,riverdeep arthur 's kindergarten riverdeep nan,2048,jumpstart kindergarten ( jc ) nan 9.9
55,2048,0,55,jumpstart learning games phonics ( pc & mac ) knowledge adventure 9.99,2048,jumpstart kindergarten ( jc ) nan 9.9
627,2064,0,627,reader rabbit kindergarten version 1.1 the learning company 9.99,2064,reader rabbit playtime for baby & toddler nan 9.9
998,2064,0,998,reader rabbit playtime for baby and toddler the learning company 19.99,2064,reader rabbit playtime for baby & toddler nan 9.9
627,2982,0,627,reader rabbit kindergarten version 1.1 the learning company 9.99,2982,reader rabbit kindergarten special 2-cd edition nan 12.95
601,2982,0,601,jumpstart kindergarten knowledge adventure 19.99,2982,reader rabbit kindergarten special 2-cd edition nan 12.95
161,2982,0,161,gods : lands of infinity special edition strategy first 29.99,2982,reader rabbit kindergarten special 2-cd edition nan 12.95
1052,2982,0,1052,reader rabbit learn to read phonics pre kindergarten the learning company 9.99,2982,reader rabbit kindergarten special 2-cd edition nan 12.95
285,2982,0,285,weekly reader preparing for kindergarten fogware publishing 19.99,2982,reader rabbit kindergarten special 2-cd edition nan 12.95
860,265,0,860,apple ilife '06 family pack ( mac dvd ) [ older version ] apple computer 99.0,265,apple iwork '06 family pack nan 99.99
600,265,0,600,apple . mac 4.0 online service family pack apple 179.95,265,apple iwork '06 family pack nan 99.99
538,265,0,538,apple iwork '06 ( mac dvd ) apple 79.0,265,apple iwork '06 family pack nan 99.99
591,265,1,591,apple iwork '06 family pack ( mac dvd ) [ older version ] apple 99.0,265,apple iwork '06 family pack nan 99.99
860,34,0,860,apple ilife '06 family pack ( mac dvd ) [ older version ] apple computer 99.0,34,ma166z/a ilife '06 complete package 1 user dvd mac nan 72.74
860,2249,0,860,apple ilife '06 family pack ( mac dvd ) [ older version ] apple computer 99.0,2249,apple ilife '06 software av production software nan 79.0
860,1504,0,860,apple ilife '06 family pack ( mac dvd ) [ older version ] apple computer 99.0,1504,ilife '06 mac apple ma166z/a nan 47.8
538,1504,0,538,apple iwork '06 ( mac dvd ) apple 79.0,1504,ilife '06 mac apple ma166z/a nan 47.8
542,1504,1,542,apple ilife '06 ( mac dvd ) [ older version ] apple computer 79.0,1504,ilife '06 mac apple ma166z/a nan 47.8
860,2158,0,860,apple ilife '06 family pack ( mac dvd ) [ older version ] apple computer 99.0,2158,apple mac os x v10 .4 tiger software family pack apple & mac software nan 199.95
1175,2158,1,1175,apple mac os x tiger 10.4.6 family pack ( mac ) apple computer 199.0,2158,apple mac os x v10 .4 tiger software family pack apple & mac software nan 199.95
600,2158,0,600,apple . mac 4.0 online service family pack apple 179.95,2158,apple mac os x v10 .4 tiger software family pack apple & mac software nan 199.95
1160,2158,0,1160,apple mac os x tiger 10.4.6 ( mac dvd ) apple computer 129.0,2158,apple mac os x v10 .4 tiger software family pack apple & mac software nan 199.95
860,926,0,860,apple ilife '06 family pack ( mac dvd ) [ older version ] apple computer 99.0,926,apple mac os x 10.4.6 tiger family pack nan 185.99
1175,926,1,1175,apple mac os x tiger 10.4.6 family pack ( mac ) apple computer 199.0,926,apple mac os x 10.4.6 tiger family pack nan 185.99
591,926,0,591,apple iwork '06 family pack ( mac dvd ) [ older version ] apple 99.0,926,apple mac os x 10.4.6 tiger family pack nan 185.99
1160,926,0,1160,apple mac os x tiger 10.4.6 ( mac dvd ) apple computer 129.0,926,apple mac os x 10.4.6 tiger family pack nan 185.99
860,228,1,860,apple ilife '06 family pack ( mac dvd ) [ older version ] apple computer 99.0,228,apple ilife '06 family pack nan 99.99
1175,228,0,1175,apple mac os x tiger 10.4.6 family pack ( mac ) apple computer 199.0,228,apple ilife '06 family pack nan 99.99
600,228,0,600,apple . mac 4.0 online service family pack apple 179.95,228,apple ilife '06 family pack nan 99.99
860,2236,1,860,apple ilife '06 family pack ( mac dvd ) [ older version ] apple computer 99.0,2236,apple ilife '06 family pack software av production software nan 99.0
1175,2236,0,1175,apple mac os x tiger 10.4.6 family pack ( mac ) apple computer 199.0,2236,apple ilife '06 family pack software av production software nan 99.0
542,2236,0,542,apple ilife '06 ( mac dvd ) [ older version ] apple computer 79.0,2236,apple ilife '06 family pack software av production software nan 99.0
1038,2339,1,1038,printmaster 17 gold by encore software encore software 30.66,2339,encore software 10478 encore printmaster v. 17.0 gold complete product creativity application 1 user ( s ) complete product standard pc nan 17.97
1001,2339,0,1001,printmaster 17 platinum by encore software encore software 39.99,2339,encore software 10478 encore printmaster v. 17.0 gold complete product creativity application 1 user ( s ) complete product standard pc nan 17.97
1038,802,0,1038,printmaster 17 gold by encore software encore software 30.66,802,onone software genuine fractals print pro software nan 269.99
899,802,0,899,onone genuine fractals 5 full 1u onone software 159.95,802,onone software genuine fractals print pro software nan 269.99
1038,2036,0,1038,printmaster 17 gold by encore software encore software 30.66,2036,encore software 10931 the print shop design suite proed sb cs by the print shop nan 105.97
1076,2036,0,1076,the print shop 22 sb cs by the print shop encore software nan,2036,encore software 10931 the print shop design suite proed sb cs by the print shop nan 105.97
1068,2036,0,1068,the print shop elements : labels & logos sb cs by the print shop encore software nan,2036,encore software 10931 the print shop design suite proed sb cs by the print shop nan 105.97
1066,2036,1,1066,the print shop design suite pro ed sb cs by the print shop encore software 199.99,2036,encore software 10931 the print shop design suite proed sb cs by the print shop nan 105.97
1038,2561,0,1038,printmaster 17 gold by encore software encore software 30.66,2561,encore software 10393 network now ! pro by encore nan 33.97
1078,2561,0,1078,3d home architect home v. 8 by encore software encore software 39.99,2561,encore software 10393 network now ! pro by encore nan 33.97
779,2561,0,779,3d home architect landscape v. 8 by encore software encore software 39.99,2561,encore software 10393 network now ! pro by encore nan 33.97
1038,2584,0,1038,printmaster 17 gold by encore software encore software 30.66,2584,encore software 10032 the print shop 21 essentials by broderbund nan 17.97
881,2584,0,881,the print shop 22 deluxe sb cs by the print shop encore software 49.95,2584,encore software 10032 the print shop 21 essentials by broderbund nan 17.97
1038,2373,0,1038,printmaster 17 gold by encore software encore software 30.66,2373,encore software 10485 encore printmaster v. 17.0 platinum complete product creativity application 1 user complete product standard pc nan 33.97
1001,2373,1,1001,printmaster 17 platinum by encore software encore software 39.99,2373,encore software 10485 encore printmaster v. 17.0 platinum complete product creativity application 1 user complete product standard pc nan 33.97
1267,2829,0,1267,places ( pc & mac ) fogware publishing 29.99,2829,cosmi imusictools ( pc ) nan 19.99
1267,3127,0,1267,places ( pc & mac ) fogware publishing 29.99,3127,starry night galaxy explorer ( pc & mac ) ( snge-5-c1u ) nan 9.59
745,3127,0,745,diner dash ( pc & mac ) brighter minds 14.99,3127,starry night galaxy explorer ( pc & mac ) ( snge-5-c1u ) nan 9.59
1104,3127,0,1104,history ( dvd ) ( pc & mac ) fogware publishing nan,3127,starry night galaxy explorer ( pc & mac ) ( snge-5-c1u ) nan 9.59
822,3127,0,822,sharks 2.0 ( pc & mac ) e-b-c-marketing 19.99,3127,starry night galaxy explorer ( pc & mac ) ( snge-5-c1u ) nan 9.59
913,3127,1,913,starry night galaxy explorer ( pc & mac ) imaginova 9.99,3127,starry night galaxy explorer ( pc & mac ) ( snge-5-c1u ) nan 9.59
655,3127,0,655,art ( dvd ) ( pc & mac ) fogware publishing 29.99,3127,starry night galaxy explorer ( pc & mac ) ( snge-5-c1u ) nan 9.59
29,1020,0,29,family tree maker 11.2 collector 's edition encore 109.95,1020,sony playstation 2 need for speed carbon collectors edition nan 29.99
248,1720,0,248,microsoft windows small business server cal 2003 license pack 20 client addpack device microsoft software nan,1720,4px-00078 microsoft system center essentials 2007 license 20 clients win english nan 379.43
248,108,0,248,microsoft windows small business server cal 2003 license pack 20 client addpack device microsoft software nan,108,11105947 symantec backup exec 11d for windows small business server standard w / continu nan 479.12
443,108,0,443,microsoft windows small business server premium 2003 r2 upgrade cd/dvd 5 client microsoft 709.0,108,11105947 symantec backup exec 11d for windows small business server standard w / continu nan 479.12
502,108,0,502,symc backup exec sbs prm 11d win small business server symantec 885.83,108,11105947 symantec backup exec 11d for windows small business server standard w / continu nan 479.12
943,340,0,943,rome total war gold edition sega-of-america-inc . 19.99,340,destineer rise of nations gold edition nan 45.99
757,340,1,757,rise of nations : gold ( mac ) macsoft 49.99,340,destineer rise of nations gold edition nan 45.99
943,3198,0,943,rome total war gold edition sega-of-america-inc . 19.99,3198,xbox 360 : call of action 3 gold edition nan 59.99
943,1618,0,943,rome total war gold edition sega-of-america-inc . 19.99,1618,ghost recon gold edition ( dvd-rom ) nan 20.95
1132,1618,0,1132,civilization iv dvd-rom ( mac ) aspyr media 49.99,1618,ghost recon gold edition ( dvd-rom ) nan 20.95
172,2334,0,172,ca arcserve bkup r11 .5 win agent mac os x upgrade prod only computer associates nan,2334,arcserve bkup protection suite exch r11 .5 upg-v prod only nan 2249.99
24,2334,0,24,data protection suite stomp inc 69.99,2334,arcserve bkup protection suite exch r11 .5 upg-v prod only nan 2249.99
426,2334,1,426,ca arcserve bkup protection suite exch r11 .5 upgrade prod only computer associates nan,2334,arcserve bkup protection suite exch r11 .5 upg-v prod only nan 2249.99
287,3172,0,287,sibelius 5 professional edition sibelius-software-ltd . 599.0,3172,ghostsurf professional utilities software nan 29.92
27,3172,0,27,i copy dvds 2 professional edition me-too-software 69.99,3172,ghostsurf professional utilities software nan 29.92
866,3172,0,866,system care professional avanquest 49.95,3172,ghostsurf professional utilities software nan 29.92
287,2363,0,287,sibelius 5 professional edition sibelius-software-ltd . 599.0,2363,sibelius sibelius 4 software educational discount music production software sibelius-software-ltd . 249.95
942,854,0,942,my guitar emedia 29.95,854,mike dowling homespun swing guitar nan 36.67
942,878,1,942,my guitar emedia 29.95,878,emedia music corp my guitar nan 24.81
657,878,0,657,emedia guitar basics emedia music nan,878,emedia music corp my guitar nan 24.81
1306,878,0,1306,emedia guitarpro 5 win/mac emedia 59.99,878,emedia music corp my guitar nan 24.81
942,2080,0,942,my guitar emedia 29.95,2080,music made easy guitar nan 9.9
22,2080,0,22,musicalis guitar workshop global-software-publishing 9.99,2080,music made easy guitar nan 9.9
618,2141,0,618,pop-up stopper professional panicware 29.99,2141,system mechanic 6 professional nan 36.9
1021,2141,0,1021,resumemaker professional 12.0 individual software 29.99,2141,system mechanic 6 professional nan 36.9
1190,2141,0,1190,punch ! professional home design punch ! software 89.99,2141,system mechanic 6 professional nan 36.9
866,2141,0,866,system care professional avanquest 49.95,2141,system mechanic 6 professional nan 36.9
1225,2141,0,1225,sony acid pro 6 professional music workstation sony-pictures-digital-entertainment 499.95,2141,system mechanic 6 professional nan 36.9
118,2141,0,118,crystal reports xi professional edition business objects 495.0,2141,system mechanic 6 professional nan 36.9
932,2141,0,932,registry mechanic 5.x pc system repair pc tools 29.95,2141,system mechanic 6 professional nan 36.9
1183,1177,0,1183,sims 2 pets expansion pack aspyr media 34.99,1177,the sims : hot date expansion pack nan 19.87
900,1177,0,900,sims 2 seasons expansion pack aspyr media 34.99,1177,the sims : hot date expansion pack nan 19.87
690,1177,0,690,sims 2 university expansion pack aspyr media 34.99,1177,the sims : hot date expansion pack nan 19.87
1333,1177,0,1333,age of empires iii : the warchiefs expansion pack ( mac ) destineer 34.95,1177,the sims : hot date expansion pack nan 19.87
1183,629,0,1183,sims 2 pets expansion pack aspyr media 34.99,629,destineer inc age of empires iii : the warchiefs expansion pack nan 26.14
900,629,0,900,sims 2 seasons expansion pack aspyr media 34.99,629,destineer inc age of empires iii : the warchiefs expansion pack nan 26.14
1333,629,1,1333,age of empires iii : the warchiefs expansion pack ( mac ) destineer 34.95,629,destineer inc age of empires iii : the warchiefs expansion pack nan 26.14
685,629,0,685,the sims 2 : open for business expansion pack aspyr media 34.99,629,destineer inc age of empires iii : the warchiefs expansion pack nan 26.14
1183,147,0,1183,sims 2 pets expansion pack aspyr media 34.99,147,sims 2 season expansion pack nan 37.99
900,147,0,900,sims 2 seasons expansion pack aspyr media 34.99,147,sims 2 season expansion pack nan 37.99
690,147,0,690,sims 2 university expansion pack aspyr media 34.99,147,sims 2 season expansion pack nan 37.99
685,147,0,685,the sims 2 : open for business expansion pack aspyr media 34.99,147,sims 2 season expansion pack nan 37.99
1183,993,0,1183,sims 2 pets expansion pack aspyr media 34.99,993,age of empires iii : warchiefs expansion pack nan 34.95
900,993,0,900,sims 2 seasons expansion pack aspyr media 34.99,993,age of empires iii : warchiefs expansion pack nan 34.95
690,993,0,690,sims 2 university expansion pack aspyr media 34.99,993,age of empires iii : warchiefs expansion pack nan 34.95
1333,993,1,1333,age of empires iii : the warchiefs expansion pack ( mac ) destineer 34.95,993,age of empires iii : warchiefs expansion pack nan 34.95
752,993,0,752,age of empires iii destineer 49.99,993,age of empires iii : warchiefs expansion pack nan 34.95
1203,590,1,1203,corefx three level core learning 59.95,590,sos aggregation company corefx three level-core learning ltd. nan 51.09
519,1788,0,519,microsoft student with encarta premium 2008 dvd microsoft 49.95,1788,fb7-00576 microsoft encarta premium 2007 media volume cd win french nan 23.53
519,3205,0,519,microsoft student with encarta premium 2008 dvd microsoft 49.95,3205,microsoft ( r ) picture it ! photo premium 9.0 nan 49.92
1336,677,0,1336,delorme topo usa mapping software 6.0 east region delorme 49.95,677,delorme mapping street atlas usa 2007 plus dvd xx nan 53.37
1325,677,1,1325,street atlas usa 2007 plus dvd delorme 59.95,677,delorme mapping street atlas usa 2007 plus dvd xx nan 53.37
1336,625,1,1336,delorme topo usa mapping software 6.0 east region delorme 49.95,625,delorme mapping topo usa 6.0 east region nan 43.36
1336,276,0,1336,delorme topo usa mapping software 6.0 east region delorme 49.95,276,delorme mapping topo usa 6.0 west region nan 43.36
628,276,1,628,delorme topo usa mapping software 6.0 west region delorme 49.95,276,delorme mapping topo usa 6.0 west region nan 43.36
1196,875,0,1196,individual small business advantage deluxe 2006 individual 49.99,875,individual software inc typing instructor deluxe j/c nan 6.84
1196,1397,0,1196,individual small business advantage deluxe 2006 individual 49.99,1397,individual software prm-bp5 business planmaker 2006 deluxe win 98 me 2000 xp nan 42.97
814,1397,0,814,business plan writer deluxe 8.0 2005 nova development 99.99,1397,individual software prm-bp5 business planmaker 2006 deluxe win 98 me 2000 xp nan 42.97
1196,833,0,1196,individual small business advantage deluxe 2006 individual 49.99,833,individual software anytime organizer deluxe 10 nan 27.99
1196,1393,0,1196,individual small business advantage deluxe 2006 individual 49.99,1393,individual software edm-tb1 typing for business win 98 me 2000 xp nan 17.97
1196,2750,0,1196,individual small business advantage deluxe 2006 individual 49.99,2750,individual software jce-th6 total 3d home deluxe j/c individual software 9.99
1196,2104,0,1196,individual small business advantage deluxe 2006 individual 49.99,2104,individual software pmm-bp6 business planmaker professional 2007 win 98 me 2000 xp nan 33.97
548,2104,0,548,quickbooks pro 2007 small business financial software intuit 199.95,2104,individual software pmm-bp6 business planmaker professional 2007 win 98 me 2000 xp nan 33.97
1151,3219,0,1151,pc tools spyware doctor 2007 encore 29.95,3219,pc tools spyware doctor 2007 nan 29.99
1062,3219,0,1062,pc tools spyware doctor 2007 sb cs by pc tools encore software 29.99,3219,pc tools spyware doctor 2007 nan 29.99
1151,2063,0,1151,pc tools spyware doctor 2007 encore 29.95,2063,encore software 10991 pc tools spyware doctor 2007 sbcs by pc tools nan 25.97
1062,2063,1,1062,pc tools spyware doctor 2007 sb cs by pc tools encore software 29.99,2063,encore software 10991 pc tools spyware doctor 2007 sbcs by pc tools nan 25.97
1151,2126,1,1151,pc tools spyware doctor 2007 encore 29.95,2126,encore software 10990 pc tools spyware doctor 2007 win 98 me 2000 xp nan 26.97
751,2710,0,751,project x project management software marware 199.95,2710,software management approaches : project management estimation and life cycle nan 64.95
751,2476,0,751,project x project management software marware 199.95,2476,now software nuw45e1k now up-to-date & contact complete product content management 1 user ( s ) complete product standard pc nan 107.97
844,2476,0,844,now up-to-date & contact v5 .0 ( mac ) now software nan,2476,now software nuw45e1k now up-to-date & contact complete product content management 1 user ( s ) complete product standard pc nan 107.97
751,2735,0,751,project x project management software marware 199.95,2735,practical software maintenance : best practices for managing your software nan 90.0
751,2502,0,751,project x project management software marware 199.95,2502,cakewalk project5 version 2 software music production software nan 199.0
862,2502,1,862,cakewalk project5 version 2 cakewalk 259.0,2502,cakewalk project5 version 2 software music production software nan 199.0
751,347,1,751,project x project management software marware 199.95,347,marware project x project management software nan 179.99
67,347,0,67,netgear vpn01l vpn client software netgear 89.99,347,marware project x project management software nan 179.99
150,347,0,150,suretrak project manager 3.0 primavera systems 499.0,347,marware project x project management software nan 179.99
751,1375,0,751,project x project management software marware 199.95,1375,nikon pictureproject 1.6 other software nan 44.95
751,2358,0,751,project x project management software marware 199.95,2358,encore software 10033 encore the print shop v. 21.0 complete product print management 1 user ( s ) complete product standard pc nan 25.97
875,2358,0,875,century software tinyterm plus v. 4.0 complete product century software nan,2358,encore software 10033 encore the print shop v. 21.0 complete product print management 1 user ( s ) complete product standard pc nan 25.97
751,2601,0,751,project x project management software marware 199.95,2601,qp card qp colorkit 1 color management software nan 99.95
751,2283,0,751,project x project management software marware 199.95,2283,encore software 10038 encore the print shop v. 21.0 deluxe print management pc nan 41.97
946,2283,1,946,the print shop 21 deluxe by broderbund encore software nan,2283,encore software 10038 encore the print shop v. 21.0 deluxe print management pc nan 41.97
1110,2283,0,1110,the print shop 22 pro publisher deluxe sb cs by the print shop encore software 99.95,2283,encore software 10038 encore the print shop v. 21.0 deluxe print management pc nan 41.97
35,2283,0,35,the print shop pro publisher 22 deluxe [ dvd ] encore 99.99,2283,encore software 10038 encore the print shop v. 21.0 deluxe print management pc nan 41.97
751,2335,0,751,project x project management software marware 199.95,2335,mackie tracktion 3 project bundle music production software nan 99.99
751,2924,0,751,project x project management software marware 199.95,2924,panasonic wv-as20 wvas20 network management software cctv software nan 399.95
1122,2020,0,1122,apple xsan ( mac ) apple nan,2020,apple ilife 06 nan 70.47
542,2020,0,542,apple ilife '06 ( mac dvd ) [ older version ] apple computer 79.0,2020,apple ilife 06 nan 70.47
1122,2811,0,1122,apple xsan ( mac ) apple nan,2811,apple appleworks 6.2.9 ( mac ) nan 79.99
1175,2811,0,1175,apple mac os x tiger 10.4.6 family pack ( mac ) apple computer 199.0,2811,apple appleworks 6.2.9 ( mac ) nan 79.99
625,2811,0,625,apple final cut studio 2 upgrade from final cut studio ( mac ) apple 499.0,2811,apple appleworks 6.2.9 ( mac ) nan 79.99
822,2811,0,822,sharks 2.0 ( pc & mac ) e-b-c-marketing 19.99,2811,apple appleworks 6.2.9 ( mac ) nan 79.99
538,2811,0,538,apple iwork '06 ( mac dvd ) apple 79.0,2811,apple appleworks 6.2.9 ( mac ) nan 79.99
1160,2811,0,1160,apple mac os x tiger 10.4.6 ( mac dvd ) apple computer 129.0,2811,apple appleworks 6.2.9 ( mac ) nan 79.99
891,2811,0,891,ilisten ( mac ) macspeech inc. 99.99,2811,apple appleworks 6.2.9 ( mac ) nan 79.99
1109,2811,0,1109,halo ( mac ) macsoft 29.99,2811,apple appleworks 6.2.9 ( mac ) nan 79.99
1122,442,0,1122,apple xsan ( mac ) apple nan,442,apple mac os x 10.4.6 tiger nan 119.99
1122,2911,0,1122,apple xsan ( mac ) apple nan,2911,iwork '06 ( mac ) apple nan 79.99
538,2911,1,538,apple iwork '06 ( mac dvd ) apple 79.0,2911,iwork '06 ( mac ) apple nan 79.99
591,2911,0,591,apple iwork '06 family pack ( mac dvd ) [ older version ] apple 99.0,2911,iwork '06 ( mac ) apple nan 79.99
891,2911,0,891,ilisten ( mac ) macspeech inc. 99.99,2911,iwork '06 ( mac ) apple nan 79.99
1122,515,0,1122,apple xsan ( mac ) apple nan,515,apple . mac 4.0 family pack ( new or renewal ) nan 145.99
537,515,0,537,apple . mac 4.0 online service apple 99.95,515,apple . mac 4.0 family pack ( new or renewal ) nan 145.99
1175,515,0,1175,apple mac os x tiger 10.4.6 family pack ( mac ) apple computer 199.0,515,apple . mac 4.0 family pack ( new or renewal ) nan 145.99
600,515,1,600,apple . mac 4.0 online service family pack apple 179.95,515,apple . mac 4.0 family pack ( new or renewal ) nan 145.99
740,930,1,740,chessmaster 9000 ( mac ) feral interactive 39.99,930,chessmaster 9000 : feral interactive nan 38.99
740,427,1,740,chessmaster 9000 ( mac ) feral interactive 39.99,427,feral interactive limited chessmaster 9000 nan 35.98
718,450,1,718,land before time : kindergarten brighter-minds-media-inc . 9.99,450,brighter minds land before time : kindergarten brighter-minds-media-inc . 9.99
454,450,0,454,land before time : preschool brighter-minds-media-inc . 9.99,450,brighter minds land before time : kindergarten brighter-minds-media-inc . 9.99
601,450,0,601,jumpstart kindergarten knowledge adventure 19.99,450,brighter minds land before time : kindergarten brighter-minds-media-inc . 9.99
718,1443,1,718,land before time : kindergarten brighter-minds-media-inc . 9.99,1443,the land before time : kindergarten adventure nan 12.9
454,1443,0,454,land before time : preschool brighter-minds-media-inc . 9.99,1443,the land before time : kindergarten adventure nan 12.9
978,1443,0,978,didi & ditto : kindergarten win/mac kutoka 19.99,1443,the land before time : kindergarten adventure nan 12.9
8,1443,0,8,mia 's math adventure : just in time kutoka 19.99,1443,the land before time : kindergarten adventure nan 12.9
718,2136,0,718,land before time : kindergarten brighter-minds-media-inc . 9.99,2136,the land before time : preschool adventure brighter-minds-media-inc . 12.9
735,2136,0,735,adventure workshop preschool ( jewel case ) encore software 29.99,2136,the land before time : preschool adventure brighter-minds-media-inc . 12.9
454,2136,1,454,land before time : preschool brighter-minds-media-inc . 9.99,2136,the land before time : preschool adventure brighter-minds-media-inc . 12.9
821,2136,0,821,adventure workshop preschool-1st grade 8th edition encore 19.99,2136,the land before time : preschool adventure brighter-minds-media-inc . 12.9
536,639,0,536,adobe photoshop elements 4.0 ( mac ) adobe 89.99,639,onone software essentials for adobe photoshop elements version 2 full nan 59.33
1330,639,1,1330,onone essentials for adobe photoshop elements version 2 full onone software 59.95,639,onone software essentials for adobe photoshop elements version 2 full nan 59.33
853,639,0,853,onone essentials for adobe photoshop elements onone software 59.95,639,onone software essentials for adobe photoshop elements version 2 full nan 59.33
958,639,0,958,onone plug-in suite 3 for adobe photoshop onone software 399.95,639,onone software essentials for adobe photoshop elements version 2 full nan 59.33
1072,770,0,1072,marine aquarium & goldfish screen saver by encore software encore software nan,770,encore software 25020 marine aquarium 2.5 ( hybrid ) win 95 98 me 2000 xp/mac 10.1 or higher nan 19.97
1072,360,0,1072,marine aquarium & goldfish screen saver by encore software encore software nan,360,mariner calc spreadsheet software nan 52.99
744,360,1,744,mariner calc speadsheet ( mac ) mariner software 59.99,360,mariner calc spreadsheet software nan 52.99
1072,2546,0,1072,marine aquarium & goldfish screen saver by encore software encore software nan,2546,encore software 10272 marine aquarium + sharks win 98 me 2000 xp nan 7.69
882,2546,1,882,marine aquarium + sharks encore software 9.95,2546,encore software 10272 marine aquarium + sharks win 98 me 2000 xp nan 7.69
1072,2550,0,1072,marine aquarium & goldfish screen saver by encore software encore software nan,2550,encore software 10463 clickart fonts ( 2006 ) by encore nan 17.97
779,2550,0,779,3d home architect landscape v. 8 by encore software encore software 39.99,2550,encore software 10463 clickart fonts ( 2006 ) by encore nan 17.97
456,2550,1,456,clickart fonts ( 2006 ) by encore encore software 19.99,2550,encore software 10463 clickart fonts ( 2006 ) by encore nan 17.97
