ltable_id,rtable_id,label,id_x,attributi_x,id_y,attributi_y
1411,422,0,1411,"functional-join processing reinhard braumandl , alfons kemper , donald kossmann , jens claußen vldb j. 2000",422,"adaptive multi-stage distance join processing hyoseop shin , bongki moon , sukho lee international conference on management of data 2000"
1559,422,0,1559,"multi-step processing of spatial joins ralf schneider , thomas brinkhoff , bernhard seeger , hans-peter kriegel sigmod conference 1994",422,"adaptive multi-stage distance join processing hyoseop shin , bongki moon , sukho lee international conference on management of data 2000"
443,1668,0,443,"change detection in hierarchically structured information jennifer widom , sudarshan s. chawathe , hector garcia-molina , anand rajaraman sigmod conference 1996",1668,enterprise information architectures-they 're finally changing wesley p. melling international conference on management of data 1994
1378,101,1,1378,"broadcast protocols to support efficient retrieval from databases by mobile users anindya datta , vijay kumar , aslihan celik , debra e. vandermeer acm trans . database syst . 1999",101,"broadcast protocols to support efficient retrieval from databases by mobile users anindya datta , debra e. vandermeer , aslihan celik , vijay kumar acm transactions on database systems ( tods ) 1999"
1229,134,0,1229,"business data management for b2b electronic commerce manfred a. jeusfeld , mareike schoop , christoph quix sigmod record 2002",134,"towards a theory of cost management for digital libraries and electronic commerce a. prasad sistla , ouri wolfson , yelena yesha , robert sloan acm transactions on database systems ( tods ) 1998"
1128,134,1,1128,"towards a theory of cost management for digital libraries and electronic commerce a. prasad sistla , robert h. sloan , yelena yesha , ouri wolfson acm trans . database syst . 1998",134,"towards a theory of cost management for digital libraries and electronic commerce a. prasad sistla , ouri wolfson , yelena yesha , robert sloan acm transactions on database systems ( tods ) 1998"
1333,819,0,1333,"spatial data management for computer aided design andreas müller , marco pötke , thomas seidl , hans-peter kriegel sigmod conference 2001",819,networked data management design points james r. hamilton very large data bases 1999
1869,302,1,1869,"main-memory index structures with fixed-size partial keys philip bohannon , rajeev rastogi , peter mcilroy sigmod conference 2001",302,"main-memory index structures with fixed-size partial keys philip bohannon , peter mcllroy , rajeev rastogi international conference on management of data 2001"
539,1532,0,539,tutorial : application servers and associated technologies c. mohan sigmod conference 2002,1532,tutorial on storage technology : raid and beyond garth a. gibson international conference on management of data 1995
2077,1532,1,2077,storage technology : raid and beyond garth a. gibson sigmod conference 1995,1532,tutorial on storage technology : raid and beyond garth a. gibson international conference on management of data 1995
176,250,0,176,"fine-grained sharing in a page server oodbms michael j. carey , markos zaharioudakis , michael j. franklin sigmod conference 1994",250,"adaptive , fine-grained sharing in a client-server oodbms : a callback-based approach markos zaharioudakis , michael j. carey , michael j. franklin acm transactions on database systems ( tods ) 1997"
2512,739,0,2512,"phoenix : making applications robust david b. lomet , roger s. barga sigmod conference 1999",739,"phoenix project : fault-tolerant applications roger barga , david lomet acm sigmod record 2002"
2512,30,1,2512,"phoenix : making applications robust david b. lomet , roger s. barga sigmod conference 1999",30,"phoenix : making applications robust roger barga , david b. lomet international conference on management of data 1999"
2264,2170,1,2264,the zero latency enterprise dave liles vldb 2000,2170,the zero latency enterprise dave liles very large data bases 2000
197,1493,1,197,"the data that you wo n't find in databases : tutorial panel on data exchange formats david maier , peter buneman sigmod conference 1995",1493,"the data that you wo n't find in databases : tutorial panel on data exchange formats peter buneman , david maier international conference on management of data 1995"
1277,960,0,1277,merge replication in microsoft 's sql server 7.0 brad hammond sigmod conference 1999,960,"hash joins and hash teams in microsoft sql server goetz graefe , ross bunker , shaun cooper very large data bases 1998"
2593,960,1,2593,"hash joins and hash teams in microsoft sql server shaun cooper , goetz graefe , ross bunker vldb 1998",960,"hash joins and hash teams in microsoft sql server goetz graefe , ross bunker , shaun cooper very large data bases 1998"
60,960,0,60,the value of merge-join and hash-join in sql server goetz graefe vldb 1999,960,"hash joins and hash teams in microsoft sql server goetz graefe , ross bunker , shaun cooper very large data bases 1998"
1277,1619,0,1277,merge replication in microsoft 's sql server 7.0 brad hammond sigmod conference 1999,1619,"sybase replication server alex gorelik , yongdong wang , mark deppe international conference on management of data 1994"
2117,1619,0,2117,"replication : db2 , oracle , or sybase ? doug stacey sigmod record 1995",1619,"sybase replication server alex gorelik , yongdong wang , mark deppe international conference on management of data 1994"
2066,1613,1,2066,"view maintenance in mobile computing ouri wolfson , kailash narayanan , son dao , ramya raj , a. prasad sistla sigmod record 1995",1613,"view maintenance in mobile computing ouri wolfson , prasad sistla , son dao , kailash narayanan , ramya raj acm sigmod record 1995"
752,1277,1,752,"checking the temporal integrity of interactive multimedia documents s. tserkezoglou , timos k. sellis , barbara pernici , michalis vazirgiannis , isabelle mirbel vldb j. 2000",1277,"checking the temporal integrity of interactive multimedia documents i. mirbel , b. pernici , t. sellis , s. tserkezoglou , m. vazirgiannis the vldb journal -- the international journal on very large data bases 2000"
1090,1277,0,1090,"metadata for multimedia documents thomas c. rakow , klemens böhm sigmod record 1994",1277,"checking the temporal integrity of interactive multimedia documents i. mirbel , b. pernici , t. sellis , s. tserkezoglou , m. vazirgiannis the vldb journal -- the international journal on very large data bases 2000"
1231,330,1,1231,"i/o reference behavior of production database workloads and the tpc benchmarks - an analysis at the logical level windsor w. hsu , alan jay smith , honesty c. young acm trans . database syst . 2001",330,"i/o reference behavior of production database workloads and the tpc benchmarks-an analysis at the logical level windsor w. hsu , alan jay smith , honesty c. young acm transactions on database systems ( tods ) 2001"
1231,923,0,1231,"i/o reference behavior of production database workloads and the tpc benchmarks - an analysis at the logical level windsor w. hsu , alan jay smith , honesty c. young acm trans . database syst . 2001",923,"analysis of existing databases at the logical level : the dba companion project fabien de marchi , st &#233; phane lopes , jean-marc petit , farouk toumani acm sigmod record 2003"
1795,923,0,1795,querying a multilevel database : a logical analysis frédéric cuppens vldb 1996,923,"analysis of existing databases at the logical level : the dba companion project fabien de marchi , st &#233; phane lopes , jean-marc petit , farouk toumani acm sigmod record 2003"
2366,2008,0,2366,"phrase matching in xml sihem amer-yahia , mary f. fernandez , yu xu , divesh srivastava vldb 2003",2008,"pix : exact and approximate phrase matching in xml sihem amer-yahia , mary fern &#225; ndez , divesh srivastava , yu xu international conference on management of data 2003"
1226,2008,1,1226,"pix : exact and approximate phrase matching in xml yu xu , mary f. fernandez , sihem amer-yahia , divesh srivastava sigmod conference 2003",2008,"pix : exact and approximate phrase matching in xml sihem amer-yahia , mary fern &#225; ndez , divesh srivastava , yu xu international conference on management of data 2003"
445,239,1,445,"safe stratified datalog with integer order does not have syntax alexei p. stolboushkin , michael a. taitslin acm trans . database syst . 1998",239,"safe stratified datalog with integer order does not have syntax alexei p. stolboushkin , michael a. taitslin acm transactions on database systems ( tods ) 1998"
590,36,1,590,hypertext databases and data mining soumen chakrabarti sigmod conference 1999,36,hypertext databases and data mining soumen chakrabarti international conference on management of data 1999
1813,2066,1,1813,"a mapping mechanism to support bitmap index and other auxiliary structures on tables stored as primary b + - trees mahesh jagannath , eugene inseok chong , aravind yalamanchi , chuck freiwald , souripriya das , anh-tuan tran , jagannathan srinivasan , richard jiang , ramkumar krishnan sigmod record 2003",2066,"a mapping mechanism to support bitmap index and other auxiliary structures on tables stored as primary b + - trees eugene inseok chong , jagannathan srinivasan , souripriya das , chuck freiwald , aravind yalamanchi , mahesh jagannath , anh-tuan tran , ramkumar krishnan , richard jiang acm sigmod record 2003"
1244,10,1,1244,"design and implementation of rmp - a virtual electronic market place wolfgang klas , susanne boll , bernard battaglin sigmod record 1998",10,"design and implementation of rmp : a virtual electronic market place susanne boll , wolfgang klas , bernard battaglin acm sigmod record 1998"
2005,10,0,2005,design and implementation of a genetic-based algorithm for data mining sunil choenni vldb 2000,10,"design and implementation of rmp : a virtual electronic market place susanne boll , wolfgang klas , bernard battaglin acm sigmod record 1998"
2063,1944,1,2063,"the building blocks for specifying communication behavior of complex objects : an activity-driven approach ling liu , robert meersman acm trans . database syst . 1996",1944,"the building blocks for specifying communication behavior of complex objects : an activity-driven approach ling liu , robert meersman acm transactions on database systems ( tods ) 1996"
2401,43,0,2401,"a study on the management of semantic transaction for efficient data retrieval chih-he li , irene s. y. kwan , shi-ming huang sigmod record 2002",43,in-memory data management for consumer transactions the timesten approach corporate timesten team international conference on management of data 1999
2285,43,0,2285,mid-tier caching : the timesten approach times-ten team sigmod conference 2002,43,in-memory data management for consumer transactions the timesten approach corporate timesten team international conference on management of data 1999
2401,515,1,2401,"a study on the management of semantic transaction for efficient data retrieval chih-he li , irene s. y. kwan , shi-ming huang sigmod record 2002",515,"a study on the management of semantic transaction for efficient data retrieval shi ming huang , irene kwan , chih he li acm sigmod record 2002"
779,2002,0,779,"efficacious data cube exploration by semantic summarization and compression jian pei , laks v. s. lakshmanan , yan zhao vldb 2003",2002,"socqet : semantic olap with compressed cube and summarization laks v. s. lakshmanan , jian pei , yan zhao international conference on management of data 2003"
1190,2221,1,1190,"reasoning about spatial relationships in picture retrieval systems clement t. yu , a. prasad sistla , r. haddad vldb 1994",2221,"reasoning about spatial relationships in picture retrieval systems a. prasad sistla , clement t. yu , r. haddad very large data bases 1994"
2526,2221,0,2526,"similarity based retrieval of pictures using indices on spatial relationships chengwen liu , a. prasad sistla , clement t. yu , king liu vldb 1995",2221,"reasoning about spatial relationships in picture retrieval systems a. prasad sistla , clement t. yu , r. haddad very large data bases 1994"
61,644,0,61,efficient execution of joins in a star schema andreas weininger sigmod conference 2002,644,"efficient evaluation of queries in a mediator for websources vladimir zadorozhny , louiqa raschid , maria esther vidal , tolga urhan , laura bright international conference on management of data 2002"
73,311,1,73,"prefer : a system for the efficient execution of multi-parametric ranked queries yannis papakonstantinou , vagelis hristidis , nick koudas sigmod conference 2001",311,"prefer : a system for the efficient execution of multi-parametric ranked queries vagelis hristidis , nick koudas , yannis papakonstantinou international conference on management of data 2001"
362,175,0,362,"enterprise java platform data access seth j. white , r. g. g. cattell , sheldon j. finkelstein sigmod conference 1998",175,"microsoft universal data access platform jos &#233; a. blakeley , michael j. pizzo international conference on management of data 1998"
362,174,1,362,"enterprise java platform data access seth j. white , r. g. g. cattell , sheldon j. finkelstein sigmod conference 1998",174,"enterprise java platform data access seth white , rick cattell , shel finkelstein international conference on management of data 1998"
1751,1273,1,1751,"context-based prefetch - an optimization for implementing objects on relations david shutt , philip a. bernstein , shankar pal vldb j. 2000",1273,"context-based prefetch - an optimization for implementing objects on relations philip a. bernstein , shankar pal , david shutt the vldb journal -- the international journal on very large data bases 2000"
2179,1273,0,2179,"opt + + : an object-oriented implementation for extensible database query optimization david j. dewitt , navin kabra vldb j. 1999",1273,"context-based prefetch - an optimization for implementing objects on relations philip a. bernstein , shankar pal , david shutt the vldb journal -- the international journal on very large data bases 2000"
576,728,0,576,"efficient evaluation of queries in a mediator for websources tolga urhan , laura bright , vladimir zadorozhny , maria-esther vidal , louiqa raschid sigmod conference 2002",728,efficient execution of joins in a star schema andreas weininger international conference on management of data 2002
432,728,0,432,"efficient mid-query re-optimization of sub-optimal query execution plans david j. dewitt , navin kabra sigmod conference 1998",728,efficient execution of joins in a star schema andreas weininger international conference on management of data 2002
266,116,0,266,"semantic interoperability in global information systems : a brief introduction to the research area and the special section amit p. sheth , aris m. ouksel sigmod record 1999",116,"semantic and pedagogic interoperability mechanisms in the ariadne educational repository e. forte , f. haenni , k. warkentyne , e. duval , k. cardinaels , e. vervaet , k. hendrikx , m. wentland forte , f. simillion acm sigmod record 1999"
2194,116,1,2194,"semantic and pedagogic interoperability mechanisms in the ariadne educational repository erik duval , eddy forte , kris cardinaels , koen hendrikx , florence haenni , maria wentland forte , florence simillion , ken warkentyne , e. vervaet sigmod record 1999",116,"semantic and pedagogic interoperability mechanisms in the ariadne educational repository e. forte , f. haenni , k. warkentyne , e. duval , k. cardinaels , e. vervaet , k. hendrikx , m. wentland forte , f. simillion acm sigmod record 1999"
946,596,0,946,information integration and xml in ibm 's db2 patricia g. selinger vldb 2002,596,information warfare and security h. v. jagadish acm sigmod record 2001
119,1120,0,119,"estimating the selectivity of spatial queries using the ` correlation ' fractal dimension christos faloutsos , alberto belussi vldb 1995",1120,"analysis of n-dimensional quadtrees using the hausdorff fractal dimension christos faloutsos , volker gaede very large data bases 1996"
2210,1932,0,2210,"generalized search trees for database systems jeffrey f. naughton , avi pfeffer , joseph m. hellerstein vldb 1995",1932,"concurrency and recovery in generalized search trees marcel kornacker , c. mohan , joseph m. hellerstein international conference on management of data 1997"
601,438,1,601,expressing business rules ronald g. ross sigmod conference 2000,438,expressing business rules ronald g. ross international conference on management of data 2000
463,3,1,463,"xml-based information mediation with mix yannis papakonstantinou , richard marciano , chaitanya k. baru , pavel velikhov , vincent chu , amarnath gupta , bertram ludäscher sigmod conference 1999",3,"xml-based information mediation with mix chaitan baru , amarnath gupta , bertram lud &#228; scher , richard marciano , yannis papakonstantinou , pavel velikhov , vincent chu international conference on management of data 1999"
2501,393,1,2501,on xml and databases : where 's the beef ? ( panel abstract ) michael j. carey sigmod conference 2000,393,"of xml and databases ( panel session ) : where 's the beef ? jennifer widom , adam bosworth , bruce lindsay , michael stonebraker , dan suciu international conference on management of data 2000"
2501,1115,0,2501,on xml and databases : where 's the beef ? ( panel abstract ) michael j. carey sigmod conference 2000,1115,"databases and workflow management : what is it all about ? ( panel ) andreas reuter , stefano ceri , jim gray , betty salzberg , gerhard weikum very large data bases 1995"
1180,1115,0,1180,data management issues in electronic commerce ( panel ) m. tamer özsu sigmod conference 1999,1115,"databases and workflow management : what is it all about ? ( panel ) andreas reuter , stefano ceri , jim gray , betty salzberg , gerhard weikum very large data bases 1995"
1875,2231,0,1875,learning about data integration challenges from day one alon y. halevy sigmod record 2003,2231,"data integration in the large : the challenge of reuse arnon rosenthal , leonard j. seligman very large data bases 1994"
975,1625,1,975,nonstop sql : scalability and availability for decision support susanne englert sigmod conference 1994,1625,nonstop sql : scalability and availability for decision support susanne englert international conference on management of data 1994
2187,1625,0,2187,scalablity and availability in oracle7 7.3 dieter gawlick vldb 1996,1625,nonstop sql : scalability and availability for decision support susanne englert international conference on management of data 1994
975,1096,0,975,nonstop sql : scalability and availability for decision support susanne englert sigmod conference 1994,1096,scalablity and availability in oracle7 7.3 dieter gawlick very large data bases 1996
2187,1096,1,2187,scalablity and availability in oracle7 7.3 dieter gawlick vldb 1996,1096,scalablity and availability in oracle7 7.3 dieter gawlick very large data bases 1996
1973,1383,1,1973,"manipulating interpolated data is easier than you thought stéphane grumbach , philippe rigaux , luc segoufin vldb 2000",1383,"manipulating interpolated data is easier than you thought st &#233; phane grumbach , philippe rigaux , luc segoufin very large data bases 2000"
788,1111,1,788,"high-concurrency locking in r-trees douglas banks , marcel kornacker vldb 1995",1111,"high-concurrency locking in r-trees marcel kornacker , douglas banks very large data bases 1995"
1054,1111,0,1054,"concurrency and recovery for index trees david b. lomet , betty salzberg vldb j. 1997",1111,"high-concurrency locking in r-trees marcel kornacker , douglas banks very large data bases 1995"
1376,1901,1,1376,"a framework for information visualisation peter j. barclay , kenneth j. mitchell , jessie b. kennedy sigmod record 1996",1901,"a framework for information visualisation jessie b. kennedy , kenneth j. mitchell , peter j. barclay acm sigmod record 1996"
1828,1901,0,1828,"a framework for semantic gossiping manfred hauswirth , karl aberer , philippe cudré-mauroux sigmod record 2002",1901,"a framework for information visualisation jessie b. kennedy , kenneth j. mitchell , peter j. barclay acm sigmod record 1996"
1545,1901,0,1545,dynamic information visualization yannis e. ioannidis sigmod record 1996,1901,"a framework for information visualisation jessie b. kennedy , kenneth j. mitchell , peter j. barclay acm sigmod record 1996"
321,672,0,321,sensor data mining : similarity search and pattern analysis christos faloutsos vldb 2002,672,"clustering by pattern similarity in large data sets haixun wang , wei wang , jiong yang , philip s. yu international conference on management of data 2002"
1041,774,0,1041,"size separation spatial join kenneth c. sevcik , nick koudas sigmod conference 1997",774,"scalable sweeping-based spatial join lars arge , octavian procopiuc , sridhar ramaswamy , torsten suel , jeffrey scott vitter very large data bases 1998"
237,774,0,237,"partition based spatial-merge join david j. dewitt , jignesh m. patel sigmod conference 1996",774,"scalable sweeping-based spatial join lars arge , octavian procopiuc , sridhar ramaswamy , torsten suel , jeffrey scott vitter very large data bases 1998"
1041,2246,0,1041,"size separation spatial join kenneth c. sevcik , nick koudas sigmod conference 1997",2246,"iterative spatial join edwin h. jacox , hanan samet acm transactions on database systems ( tods ) 2003"
1096,2246,1,1096,"iterative spatial join hanan samet , edwin h. jacox acm trans . database syst . 2003",2246,"iterative spatial join edwin h. jacox , hanan samet acm transactions on database systems ( tods ) 2003"
1816,2246,0,1816,"on spatially partitioned temporal join beng chin ooi , kian-lee tan , hongjun lu vldb 1994",2246,"iterative spatial join edwin h. jacox , hanan samet acm transactions on database systems ( tods ) 2003"
1041,2215,0,1041,"size separation spatial join kenneth c. sevcik , nick koudas sigmod conference 1997",2215,"on spatially partitioned temporal join hongjun lu , beng chin ooi , kian-lee tan very large data bases 1994"
1096,2215,0,1096,"iterative spatial join hanan samet , edwin h. jacox acm trans . database syst . 2003",2215,"on spatially partitioned temporal join hongjun lu , beng chin ooi , kian-lee tan very large data bases 1994"
1816,2215,1,1816,"on spatially partitioned temporal join beng chin ooi , kian-lee tan , hongjun lu vldb 1994",2215,"on spatially partitioned temporal join hongjun lu , beng chin ooi , kian-lee tan very large data bases 1994"
249,1014,0,249,using schematically heterogeneous structures renée j. miller sigmod conference 1998,1014,"using schema matching to simplify heterogeneous data translation tova milo , sagit zohar very large data bases 1998"
2331,1014,1,2331,"using schema matching to simplify heterogeneous data translation tova milo , sagit zohar vldb 1998",1014,"using schema matching to simplify heterogeneous data translation tova milo , sagit zohar very large data bases 1998"
249,1806,1,249,using schematically heterogeneous structures renée j. miller sigmod conference 1998,1806,using schematically heterogeneous structures re &#233; e j. miller international conference on management of data 1998
2004,1736,1,2004,unix rdbms : the next generation bill rosneblatt sigmod record 1994,1736,unix rdbms : the next generation what are the unix relational-database vendors doing to survive in the next generation of client/server environments bill rosenblatt acm sigmod record 1994
675,12,1,675,"component-based e-commerce : assesment of current practices and future directions martin bichler , arie segev , j. leon zhao sigmod record 1998",12,"component-based e-commerce : assessment of current practices and future directions martin bichler , arie segev , j. leon zhao acm sigmod record 1998"
527,1172,0,527,"walrus : a similarity retrieval algorithm for image databases rajeev rastogi , kyuseok shim , apostol natsev sigmod conference 1999",1172,"approximate similarity retrieval with m-trees pavel zezula , pasquale savino , giuseppe amato , fausto rabitti the vldb journal -- the international journal on very large data bases 1998"
1456,1172,1,1456,"approximate similarity retrieval with m-trees fausto rabitti , giuseppe amato , pavel zezula , pasquale savino vldb j. 1998",1172,"approximate similarity retrieval with m-trees pavel zezula , pasquale savino , giuseppe amato , fausto rabitti the vldb journal -- the international journal on very large data bases 1998"
527,1287,0,527,"walrus : a similarity retrieval algorithm for image databases rajeev rastogi , kyuseok shim , apostol natsev sigmod conference 1999",1287,"an extendible hash for multi-precision similarity querying of image databases shu lin , m. tamer &#214; zsu , vincent oria , raymond t. ng very large data bases 2001"
1921,1287,1,1921,"an extendible hash for multi-precision similarity querying of image databases m. tamer özsu , shu lin , raymond t. ng , vincent oria vldb 2001",1287,"an extendible hash for multi-precision similarity querying of image databases shu lin , m. tamer &#214; zsu , vincent oria , raymond t. ng very large data bases 2001"
455,1703,1,455,"a consensus glossary of temporal database concepts shashi k. gadia , christian s. jensen , patrick j. hayes , ramez elmasri , sushil jajodia , james clifford sigmod record 1994",1703,"a consensus glossary of temporal database concepts curtis dyreson , fabio grandi , wolfgang k &#228; fer , nick kline , nikos lorentzos , yannis mitsopoulos , angelo montanari , daniel nonen , elisa peressi , barbara pernici , john f. roddick , nandlal l. sarda , maria rita scalas , arie segev , richard thomas snodgrass , mike d. soo , abdullah tansel , paolo tiberio , gio wiederhold acm sigmod record 1994"
1582,785,0,1582,"performance measurements of tertiary storage devices ethan l. miller , theodore johnson vldb 1998",785,performance measurements of compressed bitmap indices theodore johnson very large data bases 1999
93,1712,1,93,"data modeling of time-based media simon j. gibbs , christian breiteneder , dennis tsichritzis sigmod conference 1994",1712,"data modeling of time-based media simon gibbs , christian breiteneder , dennis tsichritzis international conference on management of data 1994"
790,1567,0,790,"spatial and temporal content-based access to hypervideo databases ahmed k. elmagarmid , haitao jiang vldb j. 1998",1567,"a framework for providing consistent and recoverable agent-based access to heterogeneous mobile databases evaggelia pitoura , bharat bhargava acm sigmod record 1995"
571,970,0,571,"structural function inlining technique for structurally recursive xml queries jun-ki min , chin-wan chung , chang-won park vldb 2002",970,"scalable techniques for mining causal structures craig silverstein , sergey brin , rajeev motwani , jeffrey d. ullman very large data bases 1998"
1029,970,1,1029,"scalable techniques for mining causal structures sergey brin , craig silverstein , rajeev motwani , jeffrey d. ullman vldb 1998",970,"scalable techniques for mining causal structures craig silverstein , sergey brin , rajeev motwani , jeffrey d. ullman very large data bases 1998"
1526,1770,1,1526,"unbundling active functionality hans fritschi , arne koschel , günter von bültzingsloewen , stella gatziu sigmod record 1998",1770,"unbundling active functionality stella gatziu , arne koschel , g &#252; nter von b &#252; ltzingsloewen , hans fritschi acm sigmod record 1998"
459,374,0,459,"index concurrency control in firm real-time database systems brajesh goyal , s. seshadri , v. srinivasan , jayant r. haritsa vldb 1995",374,"real-time index concurrency control jayant r. haritsa , s. seshadri acm sigmod record 1996"
154,374,0,154,"value-cognizant speculative concurrency control azer bestavros , spyridon braoudakis vldb 1995",374,"real-time index concurrency control jayant r. haritsa , s. seshadri acm sigmod record 1996"
1270,766,1,1270,"data streams : fresh current or stagnant backwater ? ( panel ) joseph m. hellerstein , jennifer widom sigmod conference 2002",766,"data streams : fresh current or stagnant backwater ? ( panel ) joseph m. hellerstein , jennifer widom international conference on management of data 2002"
1150,1716,1,1150,"incomplete path expressions and their disambiguation yannis e. ioannidis , yezdi lashkari sigmod conference 1994",1716,"incomplete path expressions and their disambiguation yannis e. ioannidis , yezdi lashkari international conference on management of data 1994"
2449,1551,1,2449,real world requirements for decision support - implications for rdbms sanju k. bansal sigmod conference 1995,1551,real world requirements for decision support-implications for rdbms sanju k. bansal international conference on management of data 1995
700,132,1,700,"inverted files versus signature files for text indexing kotagiri ramamohanarao , justin zobel , alistair moffat acm trans . database syst . 1998",132,"inverted files versus signature files for text indexing justin zobel , alistair moffat , kotagiri ramamohanarao acm transactions on database systems ( tods ) 1998"
2590,1059,1,2590,"olap + + : powerful and easy-to-use federations of olap and object databases junmin gu , arie shoshani , torben bach pedersen vldb 2000",1059,"olap + + : powerful and easy-to-use federations of olap and object databases junmin gu , torben bach pedersen , arie shoshani very large data bases 2000"
1379,1792,1,1379,"bitmap index design and evaluation yannis e. ioannidis , chee yong chan sigmod conference 1998",1792,"bitmap index design and evaluation chee-yong chan , yannis e. ioannidis international conference on management of data 1998"
322,447,0,322,"privacy-preserving indexing of documents on the network mayank bawa , rakesh agrawal , roberto j. bayardo jr. vldb 2003",447,"privacy-preserving data mining rakesh agrawal , ramakrishnan srikant international conference on management of data 2000"
2235,447,1,2235,"privacy-preserving data mining ramakrishnan srikant , rakesh agrawal sigmod conference 2000",447,"privacy-preserving data mining rakesh agrawal , ramakrishnan srikant international conference on management of data 2000"
2083,1337,1,2083,"storage service providers : a solution for storage management ? ( panel ) elizabeth a. m. shriver , bruce hillyer , wee teck ng , banu özden , eran gabber , david j. dewitt , john wilkes , jim gray , bruce gordon vldb 2001",1337,"storage service providers : a solution for storage management ? ( panel ) banu &#214; zden , eran gabber , bruce hillyer , wee teck ng , elizabeth a. m. shriver , david j. dewitt , bruce gordon , jim gray , john wilkes very large data bases 2001"
1047,1091,0,1047,managing a db2 parallel edition database gilles fecteau vldb 1995,1091,extracting large data sets using db2 parallel edition sriram padmanabhan very large data bases 1996
2146,1091,1,2146,extracting large data sets using db2 parallel edition sriram padmanabhan vldb 1996,1091,extracting large data sets using db2 parallel edition sriram padmanabhan very large data bases 1996
2324,1803,1,2324,"an alternative storage organization for rolap aggregate views based on cubetrees yannis kotidis , nick roussopoulos sigmod conference 1998",1803,"an alternative storage organization for rolap aggregate views based on cubetrees yannis kotidis , nick roussopoulos international conference on management of data 1998"
1698,1803,0,1698,"the active multisync controller of the cubetree storage organization yannis sismanis , yannis kotidis , nick roussopoulos sigmod conference 1999",1803,"an alternative storage organization for rolap aggregate views based on cubetrees yannis kotidis , nick roussopoulos international conference on management of data 1998"
2324,979,0,2324,"an alternative storage organization for rolap aggregate views based on cubetrees yannis kotidis , nick roussopoulos sigmod conference 1998",979,"the cubetree storage organization nick roussopoulos , yannis kotidis very large data bases 1998"
1698,979,0,1698,"the active multisync controller of the cubetree storage organization yannis sismanis , yannis kotidis , nick roussopoulos sigmod conference 1999",979,"the cubetree storage organization nick roussopoulos , yannis kotidis very large data bases 1998"
824,979,0,824,"cubetree : organization of and bulk updates on the data cube nick roussopoulos , mema roussopoulos , yannis kotidis sigmod conference 1997",979,"the cubetree storage organization nick roussopoulos , yannis kotidis very large data bases 1998"
2324,6,0,2324,"an alternative storage organization for rolap aggregate views based on cubetrees yannis kotidis , nick roussopoulos sigmod conference 1998",6,"the active multisync controller of the cubetree storage organization nick roussopoulos , yannis kotidis , yannis sismanis international conference on management of data 1999"
1698,6,1,1698,"the active multisync controller of the cubetree storage organization yannis sismanis , yannis kotidis , nick roussopoulos sigmod conference 1999",6,"the active multisync controller of the cubetree storage organization nick roussopoulos , yannis kotidis , yannis sismanis international conference on management of data 1999"
1528,6,0,1528,"the cubetree storage organization yannis kotidis , nick roussopoulos vldb 1998",6,"the active multisync controller of the cubetree storage organization nick roussopoulos , yannis kotidis , yannis sismanis international conference on management of data 1999"
1180,391,0,1180,data management issues in electronic commerce ( panel ) m. tamer özsu sigmod conference 1999,391,"data management in ecommerce ( tutorial session ) : the good , the bad , and the ugly avigdor gal international conference on management of data 2000"
1180,266,0,1180,data management issues in electronic commerce ( panel ) m. tamer özsu sigmod conference 1999,266,catalog management in websphere commerce suite thomas maguire international conference on management of data 2001
1014,1624,1,1014,red brick warehouse : a read-mostly rdbms for open smp platforms phillip m. fernandez sigmod conference 1994,1624,red brick warehouse : a read-mostly rdbms for open smp platforms phillip m. fernandez international conference on management of data 1994
1327,1400,0,1327,"the cougar approach to in-network query processing in sensor networks johannes gehrke , yong yao sigmod record 2002",1400,"novel approaches in query processing for moving object trajectories dieter pfoser , christian s. jensen , yannis theodoridis very large data bases 2000"
493,401,1,493,"integrating replacement policies in storm : an extensible approach stéphane bressan , kian-lee tan , beng chin ooi , chong leng goh sigmod conference 2000",401,"integrating replacement policies in storm : an extensible approach chong leng goh , beng chin ooi , stephane bressan , kian-lee tan international conference on management of data 2000"
199,2057,0,199,"silkroute : a framework for publishing relational data in xml dan suciu , yana kadiyska , wang chiew tan , mary f. fernandez , atsuyuki morishima acm trans . database syst . 2002",2057,"on relational support for xml publishing : beyond sorting and tagging surajit chaudhuri , raghav kaushik , jeffrey f. naughton international conference on management of data 2003"
2439,96,1,2439,"a study on data point search for hg-trees paul h. lewis , joseph kuan sigmod record 1999",96,"a study on data point search for hg-trees joseph kuan , paul lewis acm sigmod record 1999"
2353,1428,1,2353,"2q : a low overhead high performance buffer management replacement algorithm dennis shasha , theodore johnson vldb 1994",1428,"2q : a low overhead high performance buffer management replacement algorithm theodore johnson , dennis shasha very large data bases 1994"
1075,126,0,1075,semantic interoperability in information services : experiencing with coopware avigdor gal sigmod record 1999,126,"agent-based semantic interoperability in infosleuth jerry fowler , brad perry , marian nodine , bruce bargmeyer acm sigmod record 1999"
845,702,1,845,"skew handling techniques in sort-merge join richard t. snodgrass , wei li , dengfeng gao sigmod conference 2002",702,"skew handling techniques in sort-merge join wei li , dengfeng gao , richard thomas snodgrass international conference on management of data 2002"
263,1269,0,263,"online dynamic reordering for interactive data processing bhaskaran raman , joseph m. hellerstein , vijayshankar raman vldb 1999",1269,"online dynamic reordering vijayshankar raman , bhaskaran raman , joseph m. hellerstein the vldb journal -- the international journal on very large data bases 2000"
